talk_id,title,speaker,recorded_date,published_date,event,duration,views,likes
1767,A Saudi woman who dared to drive,Manal al-Sharif,2013-06-11,2013-06-14,TEDGlobal 2013,842,1726345,51000
1768,How we can predict the next financial crisis,Didier Sornette,2013-06-11,2013-06-17,TEDGlobal 2013,1007,1585399,47000
1770,"Meet BRCK, Internet access built for Africa",Juliana Rotich,2013-06-11,2013-06-18,TEDGlobal 2013,560,695374,20000
1771,The family I lost in North Korea. And the family I gained.,Joseph Kim,2013-06-13,2013-06-19,TEDGlobal 2013,818,3191911,95000
1769,How to reduce poverty? Fix homes,Paul Pholeros,2013-05-04,2013-06-20,TEDxSydney,1045,1431829,42000
1763,Photos from a storm chaser,Camille Seaman,2013-02-28,2013-06-21,TED2013,192,2175760,65000
1772,The doubt essential to faith,Lesley Hazleton,2013-06-12,2013-06-24,TEDGlobal 2013,811,1773104,53000
1774,Is the obesity crisis hiding a bigger problem?,Peter Attia,2013-04-05,2013-06-25,TEDMED 2013,944,4784237,143000
1776,Anatomy of a New Yorker cartoon,Bob Mankoff,2013-05-16,2013-06-26,TEDSalon NY2013,1246,1405696,42000
1777,"How we'll resurrect the gastric brooding frog, the Tasmanian tiger",Michael Archer,2013-03-15,2013-06-27,TEDxDeExtinction,1043,609297,18000
1762,Why we will rely on robots,Rodney Brooks,2013-02-26,2013-06-28,TED2013,582,1450980,43000
1778,A tale of two political systems,Eric X. Li,2013-06-12,2013-07-01,TEDGlobal 2013,1224,3362529,100000
1779,The big-data revolution in health care,Joel Selanikio,2013-02-09,2013-07-02,TEDxAustin,964,770901,23000
1781,Reach into the computer and grab a pixel,Jinha Lee,2013-02-27,2013-07-03,TED2013,294,1878872,56000
1782,Bluegrass virtuosity from ... New Jersey?,Sleepy Man Banjo Boys,2013-02-26,2013-07-05,TED2013,513,9170091,275000
1784,Meet global corruption's hidden players,Charmian Gooch,2013-06-14,2013-07-08,TEDGlobal 2013,853,2623406,78000
1785,Why we should build wooden skyscrapers,Michael Green,2013-02-27,2013-07-09,TED2013,728,1448136,43000
1786,The interspecies internet? An idea in progress,"Diana Reiss, Peter Gabriel, Neil Gershenfeld and Vint Cerf",2013-02-28,2013-07-10,TED2013,1187,786667,23000
1787,A promising test for pancreatic cancer ... from a teenager,Jack Andraka,2013-02-27,2013-07-11,TED2013,635,5051185,151000
1761,Sex needs a new metaphor. Here's one ...,Al Vernacchio,2012-03-02,2013-07-12,TED2012,487,2296450,68000
1788,The voice of the natural world,Bernie Krause,2013-06-12,2013-07-15,TEDGlobal 2013,874,1224512,36000
1780,Cloudy with a chance of joy,Gavin Pretor-Pinney,2013-06-13,2013-07-16,TEDGlobal 2013,640,1361028,40000
1789,Where is home?,Pico Iyer,2013-06-20,2013-07-17,TEDGlobal 2013,827,3630445,108000
1792,The orchestra in my mouth,Tom Thum,2013-05-04,2013-07-19,TEDxSydney,687,35665581,1000000
1794,Our shared condition -- consciousness,John Searle,2013-05-08,2013-07-22,TEDxCERN,885,1539064,46000
1793,DJ decks made of ... paper,Kate Stone,2013-02-27,2013-07-23,TED2013,691,739484,22000
1796,"In our baby's illness, a life lesson",Roberto D'Angelo + Francesca Fedeli,2013-06-11,2013-07-24,TEDGlobal 2013,363,1273907,38000
1795,Bitcoin. Sweat. Tide. Meet the future of branded currency.,Paul Kemp-Robertson,2013-06-22,2013-07-25,TEDGlobal 2013,638,1378071,41000
1797,How a penny made me feel like a millionaire,Tania Luna,2012-07-12,2013-07-26,TED@New York,318,1865459,55000
1798,A 3D-printed jumbo jet?,Bastian Schaefer,2013-06-10,2013-07-29,TEDGlobal 2013,345,1163848,34000
1799,The fastest ambulance? A motorcycle,Eli Beer,2013-04-16,2013-07-30,TEDMED 2013,630,1148695,34000
1801,"Spider-Man, The Lion King and life on the creative edge",Julie Taymor,2011-03-02,2013-07-31,TED2011,1095,1089603,32000
1802,Better baby care -- thanks to Formula 1,Peter van Manen,2013-04-18,2013-08-01,TEDxNijmegen,463,873715,26000
1804,The polyphonic me,Beardyman,2013-02-26,2013-08-02,TED2013,656,2804649,84000
1805,For argument's sake,Daniel H. Cohen,2013-02-23,2013-08-05,TEDxColbyCollege,561,1816857,54000
1806,Design for all 5 senses,Jinsop Lee,2013-02-27,2013-08-06,TED2013,529,1866846,56000
1807,Ingenuity and elegance in ancient African alphabets,Saki Mafundikwa,2013-02-28,2013-08-07,TED2013,476,809347,24000
1800,The voices in my head,Eleanor Longden,2013-02-28,2013-08-08,TED2013,843,5593288,167000
1808,In the key of genius,Derek Paravicini and Adam Ockelford,2013-03-01,2013-08-09,TEDxWarwick,1164,1637741,49000
1773,The dangers of willful blindness,Margaret Heffernan,2013-03-22,2013-08-12,TEDxDanubia,865,1953929,58000
1809,Emergency shelters made from paper,Shigeru Ban,2013-05-01,2013-08-13,TEDxTokyo,689,1858433,55000
1810,Why do we sleep?,Russell Foster,2013-06-13,2013-08-14,TEDGlobal 2013,1292,8668546,260000
1813,A mouse. A laser beam. A manipulated memory.,Steve Ramirez and Xu Liu,2013-06-25,2013-08-15,TEDxBoston,911,1192865,35000
1812,Making peace is a marathon,May El-Khalil,2013-06-22,2013-08-16,TEDGlobal 2013,602,5329337,159000
1811,Why I fell in love with monster prime numbers,Adam Spencer,2013-02-27,2013-09-03,TED2013,1023,2293586,68000
1815,How to make stress your friend,Kelly McGonigal,2013-06-11,2013-09-04,TEDGlobal 2013,855,29907089,897000
1791,The rise of the new global super-rich,Chrystia Freeland,2013-06-22,2013-09-05,TEDGlobal 2013,910,2329088,69000
1814,Your body is my canvas,Alexa Meade,2013-06-13,2013-09-06,TEDGlobal 2013,410,2867879,86000
1816,"For more wonder, rewild the world",George Monbiot,2013-07-08,2013-09-09,TEDGlobal 2013,896,1219188,36000
1817,The museum of you,Jake Barton,2013-05-16,2013-09-10,TEDSalon NY2013,925,835041,25000
1818,How technology allowed me to read,Ron McCallum,2013-07-08,2013-09-11,TEDxSydney,930,742934,22000
1819,3 reasons we still haven’t gotten rid of malaria,Sonia Shah,2013-06-22,2013-09-12,TEDGlobal 2013,904,1327068,39000
1821,The art of misdirection,Apollo Robbins,2013-06-12,2013-09-13,TEDGlobal 2013,513,31847548,955000
1820,Everyday cybercrime -- and what you can do about it,James Lyne,2013-02-28,2013-09-16,TED2013,1032,1795586,53000
1822,Why bees are disappearing,Marla Spivak,2013-06-12,2013-09-17,TEDGlobal 2013,943,3159244,94000
1823,Mapping ideas worth spreading,Eric Berlow and Sean Gourley,2013-02-28,2013-09-18,TED2013,462,1150798,34000
1824,Leather and meat without killing animals,Andras Forgacs,2013-06-13,2013-09-19,TEDGlobal 2013,528,1422549,42000
1825,Why mayors should rule the world,Benjamin Barber,2013-06-21,2013-09-20,TEDGlobal 2013,1071,885786,26000
1826,How reliable is your memory?,Elizabeth Loftus,2013-06-11,2013-09-23,TEDGlobal 2013,1042,5824693,174000
1827,The pursuit of ignorance,Stuart Firestein,2013-02-28,2013-09-24,TED2013,1099,3167118,95000
1829,What we don't understand about trust,Onora O'Neill,2013-06-25,2013-09-25,TEDxHousesOfParliament,577,1813456,54000
1828,Why our IQ levels are higher than our grandparents',James Flynn,2013-03-01,2013-09-26,TED2013,1107,4690685,140000
1830,Confessions of a depressed comic,Kevin Breel,2013-05-05,2013-09-27,TEDxKids@Ambleside,646,4805306,144000
1831,The unheard story of David and Goliath,Malcolm Gladwell,2013-09-19,2013-09-30,TEDSalon NY2013,926,8739230,262000
1832,Life that doesn't end with death,Kelli Swazey,2013-04-17,2013-10-01,TEDMED 2013,820,1876332,56000
1833,How I hacked online dating,Amy Webb,2013-04-11,2013-10-02,TEDSalon NY2013,1033,8361562,250000
1834,Psychedelic science,Fabian Oefner,2013-06-12,2013-10-03,TEDGlobal 2013,711,1938751,58000
1835,Can technology solve our big problems?,Jason Pontin,2013-02-28,2013-10-04,TED2013,589,1645365,49000
1836,Why we shouldn't trust markets with our civic life,Michael Sandel,2013-06-14,2013-10-07,TEDGlobal 2013,863,2418981,72000
1837,The case for letting business solve social problems,Michael Porter,2013-06-14,2013-10-07,TEDGlobal 2013,974,2702371,81000
1838,New York's streets? Not so mean any more,Janette Sadik-Khan,2013-09-20,2013-10-08,TEDCity2.0,829,1054090,31000
1839,Iran and Israel: Peace is possible,Trita Parsi,2013-06-26,2013-10-09,TEDGlobal 2013,631,819204,24000
1840,Let's treat violence like a contagious disease,Gary Slutkin,2013-04-17,2013-10-10,TEDMED 2013,834,870598,26000
1841,Adventures in Twitter fiction,Andrew Fitzgerald,2013-07-15,2013-10-11,TEDSalon NY2013,702,1053133,31000
1843,The walkable city,Jeff Speck,2013-09-20,2013-10-14,TEDCity2.0,1002,1348373,40000
1847,We need a heroic narrative for death,Amanda Bennett,2013-04-18,2013-10-15,TEDMED 2013,910,1307477,39000
1846,Ingenious homes in unexpected places,Iwan Baan,2013-09-28,2013-10-16,TEDCity2.0,1005,1653376,49000
1848,What will a future without secrets look like?,Alessandro Acquisti,2013-06-14,2013-10-17,TEDGlobal 2013,886,1485241,44000
1849,Who am I? Think again,Hetain Patel,2013-06-11,2013-10-18,TEDGlobal 2013,533,3051469,91000
1850,Let's go all-in on selling sustainability,Steve Howard,2013-06-14,2013-10-21,TEDGlobal 2013,784,1284876,38000
1851,Africa's next boom,Charles Robertson,2013-06-13,2013-10-22,TEDGlobal 2013,800,1323721,39000
1852,An ode to envy,Parul Sehgal,2013-07-25,2013-10-23,TEDSalon NY2013,777,2444898,73000
1853,Why our universe might exist on a knife-edge,Gian Giudice,2013-05-03,2013-10-24,TEDxCERN,836,2248992,67000
1854,Architecture at home in its community,Xavier Vilalta,2013-06-11,2013-10-25,TEDGlobal 2013,450,1072232,32000
1855,"Government -- investor, risk-taker, innovator",Mariana Mazzucato,2013-06-26,2013-10-28,TEDGlobal 2013,831,1066246,31000
1783,A simple solution to the coming phosphorus crisis,Mohamed Hijri,2013-10-03,2013-10-29,TEDxUdeM,807,685284,20000
1856,"Life in the ""digital now""",Abha Dawesar,2013-06-14,2013-10-30,TEDGlobal 2013,708,1362138,40000
1857,Why stay in Chernobyl? Because it's home.,Holly Morris,2013-06-12,2013-10-31,TEDGlobal 2013,518,1180945,35000
1790,The art of bow-making,Dong Woo Jang,2013-02-28,2013-11-01,TED2013,494,2544936,76000
1859,The deadly genius of drug cartels,Rodrigo Canales,2013-10-01,2013-11-04,TEDSalon NY2013,1062,2526939,75000
1858,What I discovered in New York City  trash,Robin Nagle,2013-09-20,2013-11-05,TEDCity2.0,459,1788303,53000
1860,The paralyzed rat that walked,Grégoire Courtine,2013-06-13,2013-11-06,TEDGlobal 2013,850,1018227,30000
1861,How the NSA betrayed the world's trust -- time to act,Mikko Hypponen,2013-10-28,2013-11-07,TEDxBrussels,1144,1762723,52000
1862,The magic of Fibonacci numbers,Arthur Benjamin,2013-06-12,2013-11-08,TEDGlobal 2013,371,8479999,254000
1842,Is China the new idol for emerging economies?,Dambisa Moyo,2013-06-13,2013-11-11,TEDGlobal 2013,969,2668491,80000
1863,Design with the blind in mind,Chris Downey,2013-10-11,2013-11-12,TEDCity2.0,686,1134254,34000
1864,The link between unemployment and terrorism,Mohamed Ali,2013-09-20,2013-11-13,TEDCity2.0,528,1105418,33000
1873,What doctors can learn from each other,Stefan Larsson,2013-10-10,2013-11-14,TED@BCG Singapore,762,907986,27000
1866,Massively multi-player… thumb-wrestling?,Jane McGonigal,2013-06-11,2013-11-15,TEDGlobal 2013,424,1258217,37000
1872,A drone's-eye view of conservation,Lian Pin Koh,2013-06-11,2013-11-18,TEDGlobal 2013,797,679293,20000
1874,Ecology from the air,Greg Asner,2013-06-12,2013-11-19,TEDGlobal 2013,816,822178,24000
1875,Meet the robots for humanity,Henry Evans and Chad Jenkins,2013-10-26,2013-11-20,TEDxMidAtlantic,607,1277721,38000
1876,No roads? There's a drone for that,Andreas Raptopoulos,2013-06-11,2013-11-21,TEDGlobal 2013,551,1087400,32000
1878,"How your ""working memory"" makes sense of the world",Peter Doolittle,2013-06-10,2013-11-22,TEDGlobal 2013,555,2658238,79000
1877,How societies can grow old better,Jared Diamond,2013-03-14,2013-11-25,TED2013,1077,1190627,35000
1879,What is so special about the human brain?,Suzana Herculano-Houzel,2013-06-12,2013-11-26,TEDGlobal 2013,798,3483490,104000
1880,Want to be happy? Be grateful,David Steindl-Rast,2013-06-25,2013-11-27,TEDGlobal 2013,856,8764958,262000
1881,Invest in social change,Toby Eccles,2013-06-12,2013-12-02,TEDGlobal 2013,589,1002660,30000
1882,Body parts on a chip,Geraldine Hamilton,2013-06-25,2013-12-03,TEDxBoston,789,1728335,51000
1883,Let’s try emotional correctness,Sally Kohn,2013-10-14,2013-12-04,TED@NYC,345,2121863,63000
1885,My underwater robot,David Lang,2013-02-25,2013-12-05,TED2013,255,1344811,40000
1886,Why buses represent democracy in action,Enrique Peñalosa,2013-09-20,2013-12-06,TEDCity2.0,844,963262,28000
1890,What I learned from Nelson Mandela,Boyd Varty,2013-12-05,2013-12-09,TEDWomen 2013,885,1829211,54000
1888,How to build with clay ... and community,Diébédo Francis Kéré,2013-09-20,2013-12-10,TEDCity2.0,718,1248929,37000
1889,My glacier cave discoveries,Eddy Cartaya,2013-11-16,2013-12-11,TEDYouth 2013,468,732564,21000
1891,The 4 stories we tell ourselves about death,Stephen Cave,2013-07-18,2013-12-12,TEDxBratislava,919,2632096,78000
1887,Inside the secret shipping industry,Rose George,2013-10-18,2013-12-13,TED@BCG Singapore,669,1651572,49000
1892,A new vision for rebuilding Detroit,Toni Griffin,2013-10-11,2013-12-16,TEDCity2.0,695,907386,27000
1893,Welcome to the age of the industrial internet,Marco Annunziata,2013-10-30,2013-12-17,TED@BCG San Francisco,742,1547178,46000
1894,"Depression, the secret we share",Andrew Solomon,2013-10-23,2013-12-18,TEDxMet,1747,12772526,383000
1895,The $80 prosthetic knee that's changing lives,Krista Donaldson,2013-12-05,2013-12-19,TEDWomen 2013,581,1152615,34000
1897,Does money make you mean?,Paul Piff,2013-10-02,2013-12-20,TEDxMarin,981,3863311,115000
1896,"Never, ever give up",Diana Nyad,2013-12-05,2013-12-23,TEDWomen 2013,922,6281641,188000
1865,How an obese town lost a million pounds,Mick Cornett,2013-04-08,2014-01-02,TEDMED 2013,901,1785212,53000
1898,I got 99 problems ... palsy is just one,Maysoon Zayid,2013-12-04,2014-01-03,TEDWomen 2013,839,11760761,352000
1803,Don't kill your language,Suzanne Talhouk,2012-12-18,2014-01-06,TEDxBeirut,838,1597717,47000
1901,A bold new way to fund drug research,Roger Stein,2013-11-06,2014-01-07,TED@State Street Boston,655,969379,29000
1900,Why dieting doesn't usually work,Sandra Aamodt,2013-06-11,2014-01-08,TEDGlobal 2013,748,5213591,156000
1902,How to build an information time machine,Frederic Kaplan,2013-06-19,2014-01-09,TEDxCaFoscariU,606,1258271,37000
1903,To hear this music you have to be there. Literally,Ryan Holladay,2013-10-30,2014-01-10,TED@BCG San Francisco,375,1375096,41000
1904,Profit’s not always the point,Harish Manwani,2013-10-10,2014-01-13,TED@BCG Singapore,455,1800387,54000
1905,Demo: A needle-free vaccine patch that's safer and way cheaper,Mark Kendall,2013-06-19,2014-01-14,TEDGlobal 2013,817,1134933,34000
1906,So we leaned in ... now what?,Sheryl Sandberg,2013-12-05,2014-01-15,TEDWomen 2013,1002,2974158,89000
1907,"How I learned to stop worrying and love ""useless"" art",Luke Syson,2013-10-16,2014-01-16,TEDxMet,777,1212417,36000
1908,"Robots with ""soul""",Guy Hoffman,2013-10-15,2014-01-17,TEDxJaffa 2013,1045,3092604,92000
1909,A little-told tale of sex and sensuality,Shereen El Feki,2013-06-13,2014-01-21,TEDGlobal 2013,956,2453590,73000
1910,His and hers ... health care,Paula Johnson,2013-12-05,2014-01-22,TEDWomen 2013,868,1249003,37000
1911,"As work gets more complex, 6 rules to simplify",Yves Morieux,2013-10-22,2014-01-23,TED@BCG San Francisco,708,4001186,120000
1912,How I beat stage fright,Joe Kowan,2013-11-18,2014-01-24,TED@State Street Boston,470,2821856,84000
1913,Why massive open online courses (still) matter,Anant Agarwal,2013-06-14,2014-01-27,TEDGlobal 2013,905,1606629,48000
1914,Why smart statistics are the key to fighting crime,Anne Milgram,2013-10-30,2014-01-28,TED@BCG San Francisco,748,1161069,34000
1915,Want to be an activist? Start with your toys,McKenna Pope,2013-11-23,2014-01-29,TEDYouth 2013,308,1099629,32000
1916,"Puppies! Now that I’ve got your attention, complexity theory",Nicolas Perony,2013-10-03,2014-01-30,TEDxZurich 2013,811,1053672,31000
1917,"Meet a young entrepreneur, cartoonist, designer, activist ...",Maya Penn,2013-12-05,2014-01-31,TEDWomen 2013,422,1772509,53000
1918,How we turned the tide on domestic violence (Hint: the Polaroid helped),Esta Soler,2013-12-05,2014-02-03,TEDWomen 2013,656,1332365,39000
1919,"The world is one big dataset. Now, how to photograph it ...",Dan Berkenstock,2013-10-30,2014-02-04,TED@BCG San Francisco,570,906162,27000
1920,How architectural innovations migrate across borders,Teddy Cruz,2013-06-12,2014-02-05,TEDGlobal 2013,780,742138,22000
1922,A new equation for intelligence,Alex Wissner-Gross,2013-11-26,2014-02-06,TEDxBeaconStreet,695,2149762,64000
1921,Art that craves your attention,Aparna Rao,2013-08-06,2014-02-07,TED Fellows Retreat 2013,522,1158034,34000
1924,"Does the media have a ""duty of care""?",David Puttnam,2013-06-20,2014-02-10,TEDxHousesOfParliament,627,972741,29000
1926,Paper beats plastic? How to rethink environmental folklore,Leyla Acaroglu,2013-02-28,2014-02-11,TED2013,1073,1466063,43000
1927,The investment logic for sustainability,Chris McKnett,2013-11-26,2014-02-12,TED@State Street Boston,725,1215515,36000
1928,"Synthetic voices, as unique as fingerprints",Rupal Patel,2013-12-05,2014-02-13,TEDWomen 2013,690,1002709,30000
1925,Love -- you're doing it wrong,Yann Dall'Aglio,2012-10-12,2014-02-14,TEDxParis 2012,627,4570687,137000
1845,A new way to grow bone,Molly Stevens,2013-06-27,2014-02-18,TEDGlobal 2013,878,1316865,39000
1930,What it takes to be a great leader,Roselinde Torres,2013-10-30,2014-02-19,TED@BCG San Francisco,546,6245968,187000
1931,Are we designed to be sexual omnivores?,Christopher Ryan,2013-02-28,2014-02-20,TED2013,828,2342623,70000
1932,We're all hiding something. Let's find the courage to open up,Ash Beckham,2013-09-13,2014-02-21,TEDxBoulder,548,2881637,86000
1935,Can the damaged brain repair itself?,Siddharthan Chandran,2013-07-15,2014-02-24,TEDGlobal 2013,943,1587795,47000
1933,Why good hackers make good citizens,Catherine Bracy,2013-09-20,2014-02-25,TEDCity2.0,576,919845,27000
1929,We need money for aid. So let’s print it.,Michael Metcalfe,2013-11-06,2014-02-26,TED@State Street Boston,850,808693,24000
1936,"What we can learn from galaxies far, far away",Henry Lin,2013-11-19,2014-02-27,TEDYouth 2013,389,1436280,43000
1937,The 3 agencies with the power to make or break economies,Annette Heuser,2013-06-07,2014-02-28,TEDGlobal 2013,576,1247185,37000
